,Year,Month,Day,Date,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),EToi
342,2010,12,9,12/9/2010,29.4,18.9,26.5,7.8,3.3803408035414804
343,2010,12,10,12/10/2010,25.5,17.5,32.4,0.0,3.3796408683705383
344,2010,12,11,12/11/2010,25.7,11.7,33.0,0.0,4.229205820911268
345,2010,12,12,12/12/2010,25.3,15.7,30.9,0.0,3.4409698634645984
346,2010,12,13,12/13/2010,27.5,12.1,32.7,0.0,4.527765824610489
347,2010,12,14,12/14/2010,30.8,15.6,29.3,0.0,4.395024194063839
348,2010,12,15,12/15/2010,34.1,18.4,23.8,0.0,3.8981692841735653
349,2010,12,16,12/16/2010,26.6,14.5,34.1,0.0,4.268747154631966
350,2010,12,17,12/17/2010,28.3,14.2,26.6,0.0,3.6601613463375493
351,2010,12,18,12/18/2010,24.8,13.9,26.7,0.0,3.0730620365499064
352,2010,12,19,12/19/2010,22.5,14.7,14.9,0.0,1.4214217367923982
353,2010,12,20,12/20/2010,22.1,8.4,31.0,5.0,3.558618566987973
354,2010,12,21,12/21/2010,23.8,11.0,30.7,0.0,3.6280563424869148
355,2010,12,22,12/22/2010,29.6,10.3,33.6,0.0,5.229051112619451
356,2010,12,23,12/23/2010,31.3,15.1,33.8,0.0,5.23414878159763
357,2010,12,24,12/24/2010,34.2,14.3,33.4,0.0,5.8793187222906695
358,2010,12,25,12/25/2010,34.4,20.4,24.5,0.0,3.888271088482474
359,2010,12,26,12/26/2010,35.4,19.4,31.3,0.0,5.310443136
360,2010,12,27,12/27/2010,24.7,11.0,34.3,0.0,4.247192416787915
361,2010,12,28,12/28/2010,30.0,8.6,34.0,0.0,5.475801702255202
362,2010,12,29,12/29/2010,33.1,16.8,33.9,0.0,5.4905723487671265
363,2010,12,30,12/30/2010,37.7,18.9,33.3,0.0,6.246145298771919
364,2010,12,31,12/31/2010,40.8,22.1,33.0,0.0,6.59521529214861
365,2011,1,1,1/1/2011,40.2,25.0,23.4,0.0,4.3147554595114705
366,2011,1,2,1/2/2011,35.1,23.1,32.7,0.0,4.985390910166254
367,2011,1,3,1/3/2011,31.7,12.4,33.9,0.0,5.569223891362585
368,2011,1,4,1/4/2011,32.4,12.8,32.9,0.0,5.521960527359326
369,2011,1,5,1/5/2011,31.1,17.9,25.3,0.0,3.6486806480310916
370,2011,1,6,1/6/2011,34.0,16.9,32.6,0.0,5.471290396340465
371,2011,1,7,1/7/2011,33.8,21.0,29.3,0.0,4.446302836963253
372,2011,1,8,1/8/2011,35.5,20.8,28.6,0.0,4.728225875151351
373,2011,1,9,1/9/2011,36.7,21.5,24.4,0.0,4.186705974127109
374,2011,1,10,1/10/2011,31.9,21.3,20.9,18.6,2.835111789551742
375,2011,1,11,1/11/2011,29.7,19.8,11.8,8.2,1.4824742826232857
376,2011,1,12,1/12/2011,31.2,21.4,8.5,0.0,1.1011806012951282
377,2011,1,13,1/13/2011,33.8,23.4,14.0,54.0,1.9658513948335126
378,2011,1,14,1/14/2011,25.4,24.5,7.2,1.8,0.27401722844092713
379,2011,1,15,1/15/2011,32.2,20.5,32.5,0.0,4.605693136688507
380,2011,1,16,1/16/2011,35.8,20.4,31.7,0.0,5.358217115445863
381,2011,1,17,1/17/2011,28.2,18.8,32.6,7.6,3.8736428622059065
382,2011,1,18,1/18/2011,28.1,12.5,32.7,0.0,4.617671420699947
383,2011,1,19,1/19/2011,30.0,12.4,32.5,0.0,4.989905271232952
384,2011,1,20,1/20/2011,35.3,15.6,32.0,0.0,5.764441050989365
385,2011,1,21,1/21/2011,37.0,23.1,26.9,0.0,4.503286952148332
386,2011,1,22,1/22/2011,36.8,20.5,27.7,0.0,4.874693212666395
387,2011,1,23,1/23/2011,36.0,20.7,31.3,0.0,5.302122499895834
388,2011,1,24,1/24/2011,35.2,22.2,26.6,7.4,4.18498846006793
389,2011,1,25,1/25/2011,35.8,19.0,29.9,0.0,5.198191360589777
390,2011,1,26,1/26/2011,37.3,24.0,28.2,0.0,4.675808426613977
391,2011,1,27,1/27/2011,34.4,17.6,29.7,0.0,5.0034918854417505
392,2011,1,28,1/28/2011,33.7,14.8,32.5,0.0,5.575300270986676
393,2011,1,29,1/29/2011,35.1,16.4,31.3,0.0,5.5314793988353514
394,2011,1,30,1/30/2011,38.4,22.1,30.2,0.0,5.497713909861799
395,2011,1,31,1/31/2011,41.1,25.0,29.7,0.0,5.686543212054312
396,2011,2,1,2/1/2011,41.8,25.2,30.0,0.0,5.884108373427499
397,2011,2,2,2/2/2011,33.6,23.6,10.7,2.2,1.4732951437768207
398,2011,2,3,2/3/2011,35.0,22.1,20.6,1.4,3.2181020582229136
399,2011,2,4,2/4/2011,35.3,22.9,15.2,24.0,2.355674454382432
400,2011,2,5,2/5/2011,29.3,23.4,8.1,0.0,0.8151353577189487
401,2011,2,6,2/6/2011,19.8,13.9,24.1,0.0,1.9034185017227296
402,2011,2,7,2/7/2011,25.2,11.4,30.2,99.8,3.800508316081809
403,2011,2,8,2/8/2011,29.3,12.0,29.6,0.0,4.442210209014711
404,2011,2,9,2/9/2011,30.8,17.3,28.0,0.0,4.040251284643168
405,2011,2,10,2/10/2011,33.1,20.9,20.5,0.0,3.0102307616130513
406,2011,2,11,2/11/2011,34.2,23.6,11.8,3.6,1.6836034988042412
407,2011,2,12,2/12/2011,27.7,17.7,23.8,0.0,2.860355279339505
408,2011,2,13,2/13/2011,27.7,11.9,29.1,0.0,4.081289261496094
409,2011,2,14,2/14/2011,30.5,15.0,27.8,24.8,4.164755425789508
410,2011,2,15,2/15/2011,29.1,17.5,24.5,0.0,3.2182879560275084
411,2011,2,16,2/16/2011,22.4,17.0,6.0,10.8,0.4906450222309403
412,2011,2,17,2/17/2011,29.8,17.0,22.8,6.2,3.153733903870399
413,2011,2,18,2/18/2011,33.7,20.0,22.7,0.0,3.5204291070845697
414,2011,2,19,2/19/2011,29.4,24.0,16.1,0.0,1.5623227830104764
415,2011,2,20,2/20/2011,26.5,16.8,26.3,0.0,3.032331114980501
416,2011,2,21,2/21/2011,21.1,9.5,27.1,17.8,2.866911444894221
417,2011,2,22,2/22/2011,25.6,11.2,27.1,0.0,3.4933902721912746
418,2011,2,23,2/23/2011,27.1,13.0,27.2,0.0,3.6277081717880817
419,2011,2,24,2/24/2011,30.0,14.9,27.1,0.0,3.977513371605259
420,2011,2,25,2/25/2011,30.6,16.8,23.7,0.0,3.428656559485483
421,2011,2,26,2/26/2011,32.0,18.5,24.9,0.0,3.6959610542044894
422,2011,2,27,2/27/2011,27.1,20.3,12.2,0.0,1.2389403086417792
423,2011,2,28,2/28/2011,34.0,19.9,20.2,2.2,3.1852385596082025
424,2011,3,1,3/1/2011,23.3,18.0,21.3,0.0,1.7693016457757451
425,2011,3,2,3/2/2011,23.9,6.5,27.3,0.2,3.5264620144270666
426,2011,3,3,3/3/2011,23.6,9.2,26.6,0.0,3.239492567346075
427,2011,3,4,3/4/2011,23.6,9.1,26.4,0.0,3.2215630475005947
428,2011,3,5,3/5/2011,28.1,8.0,25.9,0.0,3.9063841747888985
429,2011,3,6,3/6/2011,27.5,13.4,25.7,0.0,3.4638742574908483
430,2011,3,7,3/7/2011,29.6,13.9,25.5,0.0,3.7499415077606084
431,2011,3,8,3/8/2011,31.7,17.6,20.3,0.0,3.036486033700951
432,2011,3,9,3/9/2011,24.7,19.7,8.7,0.0,0.7302175141498592
433,2011,3,10,3/10/2011,22.3,19.3,8.1,5.0,0.5081839563560249
434,2011,3,11,3/11/2011,26.6,18.6,12.7,1.0,1.361814890792225
435,2011,3,12,3/12/2011,30.9,18.7,17.7,0.0,2.471444031872248
436,2011,3,13,3/13/2011,32.6,21.3,21.0,0.0,2.964418775333969
437,2011,3,14,3/14/2011,26.4,20.2,5.2,0.0,0.4993775442979782
438,2011,3,15,3/15/2011,29.0,17.6,18.5,0.4,2.4090952706765645
439,2011,3,16,3/16/2011,29.9,19.3,23.0,0.0,2.979439865048988
440,2011,3,17,3/17/2011,26.2,10.2,23.3,0.0,3.14851968
441,2011,3,18,3/18/2011,25.6,11.0,19.0,0.0,2.45937769452662
442,2011,3,19,3/19/2011,29.5,12.5,20.1,0.0,3.0174511142038085
443,2011,3,20,3/20/2011,29.9,17.3,20.4,0.0,2.8132205437026907
444,2011,3,21,3/21/2011,24.1,18.4,5.7,5.7,0.49867927662868433
445,2011,3,22,3/22/2011,26.8,18.5,13.9,0.0,1.5200587423850878
446,2011,3,23,3/23/2011,21.1,14.6,13.1,1.0,1.117314686247539
447,2011,3,24,3/24/2011,21.7,14.0,11.6,4.8,1.0768392703943248
448,2011,3,25,3/25/2011,20.9,12.6,15.1,1.8,1.4104316479106669
449,2011,3,26,3/26/2011,24.5,8.5,18.7,0.0,2.4075965759999995
450,2011,3,27,3/27/2011,24.9,12.0,20.6,0.0,2.516854360530326
451,2011,3,28,3/28/2011,26.1,11.9,20.3,0.0,2.641654572631845
452,2011,3,29,3/29/2011,29.2,15.0,17.1,0.0,2.412688073411038
453,2011,3,30,3/30/2011,29.4,16.8,14.2,0.0,1.934572117281956
454,2011,3,31,3/31/2011,22.6,7.6,19.9,0.0,2.379482981517178
455,2011,4,1,4/1/2011,25.6,10.2,20.6,0.0,2.708219095854517
456,2011,4,2,4/2/2011,22.5,10.1,20.8,0.0,2.3437784437834868
457,2011,4,3,4/3/2011,23.4,5.1,20.5,0.0,2.6375180405815737
458,2011,4,4,4/4/2011,24.8,8.5,19.8,0.0,2.5842600733616563
459,2011,4,5,4/5/2011,25.5,11.7,19.3,0.0,2.448985619612365
460,2011,4,6,4/6/2011,25.4,12.1,17.4,0.0,2.1764587935750757
461,2011,4,7,4/7/2011,25.3,12.4,19.1,0.0,2.359338205807347
462,2011,4,8,4/8/2011,26.9,12.2,18.5,0.0,2.4860450885979013
463,2011,4,9,4/9/2011,28.9,15.5,14.6,0.0,2.0061030832491693
464,2011,4,10,4/10/2011,17.3,12.6,8.8,0.0,0.5863148642480008
465,2011,4,11,4/11/2011,15.4,6.5,8.1,17.0,0.6519373612753673
466,2011,4,12,4/12/2011,17.1,9.3,11.3,3.8,0.9180692425665187
467,2011,4,13,4/13/2011,17.0,7.3,9.6,0.2,0.8403146324501762
468,2011,4,14,4/14/2011,21.1,9.2,14.9,0.0,1.5892900599338673
469,2011,4,15,4/15/2011,21.9,7.4,17.1,0.0,1.9828178127277636
470,2011,4,16,4/16/2011,22.5,10.6,16.7,0.0,1.8569691650574152
471,2011,4,17,4/17/2011,22.6,7.9,17.0,0.0,2.0214688418954823
472,2011,4,18,4/18/2011,23.9,8.7,16.6,0.0,2.0709626199049165
473,2011,4,19,4/19/2011,25.5,12.0,11.2,0.0,1.4114330652684137
474,2011,4,20,4/20/2011,19.9,14.8,3.4,0.0,0.2532662578985583
475,2011,4,21,4/21/2011,22.7,9.5,11.3,0.0,1.3060298599699778
476,2011,4,22,4/22/2011,19.9,7.9,11.8,0.0,1.2159616881886692
477,2011,4,23,4/23/2011,20.1,6.0,15.4,0.0,1.6740693481766258
478,2011,4,24,4/24/2011,20.6,6.9,15.4,0.0,1.6875955328119143
479,2011,4,25,4/25/2011,24.8,7.0,15.0,0.0,2.0013320952717546
480,2011,4,26,4/26/2011,25.2,11.6,14.3,0.0,1.791439151088993
481,2011,4,27,4/27/2011,22.2,10.2,14.8,1.8,1.635758759280699
482,2011,4,28,4/28/2011,23.7,10.3,14.3,0.0,1.7094471547056789
483,2011,4,29,4/29/2011,24.1,10.8,13.7,0.0,1.6526980248867773
484,2011,4,30,4/30/2011,25.0,9.5,13.2,0.0,1.7092901962190503
485,2011,5,1,5/1/2011,24.1,11.9,9.7,0.0,1.1382107298320425
486,2011,5,2,5/2/2011,22.0,12.0,12.1,0.0,1.2495470495116492
487,2011,5,3,5/3/2011,21.0,9.1,13.2,0.0,1.4036886390575987
488,2011,5,4,5/4/2011,19.4,6.9,13.8,0.6,1.4170420743506549
489,2011,5,5,5/5/2011,19.6,5.3,13.8,0.0,1.481359555444684
490,2011,5,6,5/6/2011,18.6,3.6,13.2,0.0,1.3864538005974751
491,2011,5,7,5/7/2011,19.1,4.0,11.4,0.0,1.2200831509755943
492,2011,5,8,5/8/2011,17.6,3.6,11.6,0.0,1.1567202703536807
493,2011,5,9,5/9/2011,16.6,3.1,12.5,0.0,1.191681046471066
494,2011,5,10,5/10/2011,16.4,2.5,13.0,0.0,1.239382210360402
495,2011,5,11,5/11/2011,12.0,3.7,7.9,0.8,0.5478245693914723
496,2011,5,12,5/12/2011,12.8,5.9,6.2,6.8,0.4149292661077339
497,2011,5,13,5/13/2011,13.4,7.7,7.9,1.6,0.5017710276530012
498,2011,5,14,5/14/2011,14.0,4.6,11.6,0.0,0.904438843538265
499,2011,5,15,5/15/2011,15.6,1.6,12.2,0.0,1.1308780496464104
500,2011,5,16,5/16/2011,14.6,1.8,12.1,0.0,1.0562134710415894
501,2011,5,17,5/17/2011,16.1,0.0,12.1,0.0,1.1777330291326298
502,2011,5,18,5/18/2011,18.2,3.6,10.7,0.0,1.101108465100131
503,2011,5,19,5/19/2011,22.6,4.8,11.6,0.0,1.4466602326652802
504,2011,5,20,5/20/2011,22.5,7.1,8.5,0.0,1.020433917300708
505,2011,5,21,5/21/2011,24.1,9.8,10.3,0.0,1.2701296415919
506,2011,5,22,5/22/2011,23.8,14.4,7.9,0.0,0.8386975673744739
507,2011,5,23,5/23/2011,14.7,11.6,6.2,7.8,0.3170452046988588
508,2011,5,24,5/24/2011,14.7,7.2,8.8,3.0,0.6501883026730026
509,2011,5,25,5/25/2011,14.9,3.6,11.0,0.0,0.9386143193409124
510,2011,5,26,5/26/2011,14.3,1.1,9.3,0.0,0.8085336395224899
511,2011,5,27,5/27/2011,15.7,2.6,8.2,0.0,0.7505787571083674
512,2011,5,28,5/28/2011,16.1,5.7,6.9,0.0,0.5992881030155182
513,2011,5,29,5/29/2011,15.1,2.1,9.1,0.0,0.8128398638909525
514,2011,5,30,5/30/2011,16.8,4.7,9.6,0.0,0.8946600191487795
515,2011,5,31,5/31/2011,20.3,4.1,9.9,0.0,1.1217651812198703
516,2011,6,1,6/1/2011,20.6,7.2,10.4,0.0,1.1324864117903874
517,2011,6,2,6/2/2011,20.7,9.0,10.5,0.0,1.1004071780365796
518,2011,6,3,6/3/2011,20.2,6.8,9.4,0.0,1.010677481427347
519,2011,6,4,6/4/2011,15.0,10.9,5.9,0.0,0.3447283964710398
520,2011,6,5,6/5/2011,13.3,7.3,6.6,0.0,0.4262985738464596
521,2011,6,6,6/6/2011,12.6,5.8,10.6,7.0,0.700345084600587
522,2011,6,7,6/7/2011,13.3,2.6,6.9,0.0,0.545388796176964
523,2011,6,8,6/8/2011,10.2,1.2,10.4,0.0,0.6880348799999999
524,2011,6,9,6/9/2011,14.1,3.6,9.9,1.4,0.8022598474395543
525,2011,6,10,6/10/2011,14.1,1.7,9.9,0.0,0.8407505490805218
526,2011,6,11,6/11/2011,14.6,0.4,10.1,0.0,0.9035955142222843
527,2011,6,12,6/12/2011,16.1,1.9,9.9,0.0,0.9382145416720405
528,2011,6,13,6/13/2011,16.1,4.3,9.5,0.0,0.8574536223673253
529,2011,6,14,6/14/2011,16.3,2.9,9.8,0.0,0.9223952053323063
530,2011,6,15,6/15/2011,17.5,3.5,9.9,0.0,0.983724860809224
531,2011,6,16,6/16/2011,18.6,4.7,9.3,0.0,0.9582165044024242
532,2011,6,17,6/17/2011,15.2,4.8,8.1,0.0,0.6814507652226144
533,2011,6,18,6/18/2011,15.6,3.1,7.4,0.0,0.6665681514312239
534,2011,6,19,6/19/2011,15.8,6.0,4.9,0.0,0.413122656956473
535,2011,6,20,6/20/2011,17.4,9.7,8.2,0.2,0.6693985376028172
536,2011,6,21,6/21/2011,11.9,7.1,8.5,3.6,0.4770788794791155
537,2011,6,22,6/22/2011,13.0,2.7,8.1,0.0,0.6257185061431668
538,2011,6,23,6/23/2011,14.3,5.6,6.2,0.4,0.47621415734030637
539,2011,6,24,6/24/2011,17.8,7.8,6.7,0.0,0.6083930276690377
540,2011,6,25,6/25/2011,15.8,3.4,9.7,0.0,0.878256026941088
541,2011,6,26,6/26/2011,17.0,4.3,9.9,0.0,0.9419054827909108
542,2011,6,27,6/27/2011,17.7,3.9,9.8,0.0,0.9770564389127051
543,2011,6,28,6/28/2011,17.4,3.8,9.9,0.0,0.972995850017736
544,2011,6,29,6/29/2011,18.4,6.0,9.1,0.0,0.9021141370867523
545,2011,6,30,6/30/2011,18.2,4.9,9.7,0.2,0.97430214670009
546,2011,7,1,7/1/2011,16.2,4.7,9.9,0.0,0.8900011463639385
547,2011,7,2,7/2/2011,17.9,3.0,9.7,0.0,0.9925932550888169
548,2011,7,3,7/3/2011,19.5,9.6,4.1,0.0,0.39161898559170566
549,2011,7,4,7/4/2011,16.2,8.8,9.8,6.2,0.7580058601294971
550,2011,7,5,7/5/2011,13.9,5.5,8.5,0.8,0.6357395961306799
551,2011,7,6,7/6/2011,13.4,6.8,5.3,0.0,0.3564839979313056
552,2011,7,7,7/7/2011,13.0,7.4,9.6,1.0,0.5969133293448922
553,2011,7,8,7/8/2011,10.5,-0.9,6.8,0.0,0.4468286045419314
554,2011,7,9,7/9/2011,10.7,2.4,6.8,0.3,0.44764622202403326
555,2011,7,10,7/10/2011,12.2,5.5,6.4,0.0,0.41428822304760565
556,2011,7,11,7/11/2011,13.5,2.8,9.7,0.0,0.7726609867999688
557,2011,7,12,7/12/2011,11.0,1.4,5.7,0.0,0.39774956468854905
558,2011,7,13,7/13/2011,11.6,4.1,7.3,0.4,0.4812035918340172
559,2011,7,14,7/14/2011,12.8,1.4,10.6,0.0,0.8362683050468502
560,2011,7,15,7/15/2011,13.8,1.3,10.9,0.2,0.9167427144627877
561,2011,7,16,7/16/2011,15.1,4.5,8.4,0.0,0.7083196660305142
562,2011,7,17,7/17/2011,13.7,5.6,5.7,0.0,0.4178762733724142
563,2011,7,18,7/18/2011,12.6,8.2,6.8,1.6,0.3774612366120832
564,2011,7,19,7/19/2011,15.2,3.9,9.8,1.8,0.8454941892554017
565,2011,7,20,7/20/2011,18.5,4.8,10.1,0.0,1.033129959160351
566,2011,7,21,7/21/2011,17.0,2.9,10.8,0.0,1.0560495561862695
567,2011,7,22,7/22/2011,17.0,3.5,10.6,0.0,1.0251646308780962
568,2011,7,23,7/23/2011,15.7,3.4,11.2,0.0,1.008128536343249
569,2011,7,24,7/24/2011,15.9,5.7,6.3,0.0,0.5400011286914758
570,2011,7,25,7/25/2011,12.3,7.6,7.1,5.0,0.4008281961431726
571,2011,7,26,7/26/2011,14.4,3.5,10.9,0.3,0.9033406055086312
572,2011,7,27,7/27/2011,14.9,0.2,11.8,0.0,1.076233825177887
573,2011,7,28,7/28/2011,16.8,1.9,12.1,0.0,1.1899708902308284
574,2011,7,29,7/29/2011,18.2,1.8,12.2,0.0,1.2888861286715485
575,2011,7,30,7/30/2011,20.1,6.4,11.5,0.0,1.2402456930430243
576,2011,7,31,7/31/2011,20.1,8.1,11.9,3.8,1.2340031450925009
577,2011,8,1,8/1/2011,21.7,7.0,12.6,0.0,1.4574651831688903
578,2011,8,2,8/2/2011,24.5,9.2,12.1,0.0,1.5389422531187904
579,2011,8,3,8/3/2011,26.6,9.8,11.7,0.0,1.6200596391218627
580,2011,8,4,8/4/2011,26.0,12.9,12.2,0.0,1.5435110917593444
581,2011,8,5,8/5/2011,23.6,12.9,11.2,0.0,1.2393762788485205
582,2011,8,6,8/6/2011,16.4,9.9,6.3,0.0,0.46649380447732147
583,2011,8,7,8/7/2011,15.4,6.0,8.0,0.0,0.65597422167809
584,2011,8,8,8/8/2011,11.6,6.6,6.7,17.2,0.3781813292391642
585,2011,8,9,8/9/2011,12.7,2.6,9.2,0.0,0.6982714732681724
586,2011,8,10,8/10/2011,14.6,3.9,9.1,5.2,0.7555940853971607
587,2011,8,11,8/11/2011,16.6,6.7,10.1,0.0,0.8782380907703464
588,2011,8,12,8/12/2011,18.7,3.7,13.1,0.0,1.3807114366335869
589,2011,8,13,8/13/2011,17.0,4.2,9.7,0.0,0.9248750381517388
590,2011,8,14,8/14/2011,18.7,7.8,12.3,0.0,1.1832267078893213
591,2011,8,15,8/15/2011,18.6,6.2,9.1,0.0,0.9081282313339976
592,2011,8,16,8/16/2011,20.9,10.3,12.8,0.6,1.3061629728319764
593,2011,8,17,8/17/2011,13.1,10.8,2.6,1.8,0.11008096679931764
594,2011,8,18,8/18/2011,9.6,4.7,5.0,14.0,0.2591353094390728
595,2011,8,19,8/19/2011,16.7,5.9,14.4,15.4,1.2922762356621107
596,2011,8,20,8/20/2011,17.6,6.0,15.8,0.0,1.4947404650428973
597,2011,8,21,8/21/2011,18.0,6.3,15.6,0.0,1.4996929679056392
598,2011,8,22,8/22/2011,17.3,4.5,15.9,0.2,1.5320467045149668
599,2011,8,23,8/23/2011,18.8,5.4,16.0,0.0,1.6433556764150732
600,2011,8,24,8/24/2011,19.5,4.3,16.3,0.0,1.7711438962692458
601,2011,8,25,8/25/2011,22.6,7.0,16.4,0.0,1.9815806210624058
602,2011,8,26,8/26/2011,19.9,5.6,16.5,0.0,1.788756301139727
603,2011,8,27,8/27/2011,18.4,5.6,16.6,0.0,1.6607999995386318
604,2011,8,28,8/28/2011,19.0,5.4,16.9,0.0,1.7545486411971551
605,2011,8,29,8/29/2011,19.2,4.5,13.5,0.0,1.4401413912783023
606,2011,8,30,8/30/2011,15.5,2.8,17.4,0.0,1.5681871014011528
607,2011,8,31,8/31/2011,17.6,1.4,17.2,0.0,1.7735220824700413
608,2011,9,1,9/1/2011,19.0,4.4,16.1,0.0,1.7029908674958718
609,2011,9,2,9/2/2011,21.0,6.8,16.3,0.0,1.8271703445927938
610,2011,9,3,9/3/2011,21.7,8.8,15.2,0.0,1.6931596338212445
611,2011,9,4,9/4/2011,22.7,13.1,9.2,0.0,0.9549478583794374
612,2011,9,5,9/5/2011,23.2,10.3,11.5,1.2,1.3391485219922483
613,2011,9,6,9/6/2011,20.4,15.3,6.8,0.0,0.5137378147415991
614,2011,9,7,9/7/2011,15.3,3.2,14.1,0.8,1.2449934493704038
615,2011,9,8,9/8/2011,16.4,2.7,14.2,0.0,1.348944114841754
616,2011,9,9,9/9/2011,14.0,5.1,12.8,0.4,0.9800546706829013
617,2011,9,10,9/10/2011,16.3,4.1,17.4,0.0,1.5968907089044841
618,2011,9,11,9/11/2011,15.1,4.7,12.6,0.0,1.0562214498534368
619,2011,9,12,9/12/2011,16.4,0.4,19.0,3.2,1.8685420799999997
620,2011,9,13,9/13/2011,19.1,2.5,18.6,0.0,2.0338598377703008
621,2011,9,14,9/14/2011,25.3,6.4,18.8,0.0,2.580844384839727
622,2011,9,15,9/15/2011,20.6,4.8,19.0,0.0,2.1615733777847725
623,2011,9,16,9/16/2011,27.2,8.6,15.5,0.0,2.239465547304652
624,2011,9,17,9/17/2011,30.4,9.5,14.8,0.0,2.3968442476965897
625,2011,9,18,9/18/2011,26.3,9.4,20.1,0.0,2.7643112615021126
626,2011,9,19,9/19/2011,31.6,11.4,19.0,0.0,3.1492695580683017
627,2011,9,20,9/20/2011,19.0,10.6,17.4,0.2,1.5427462182210347
628,2011,9,21,9/21/2011,19.0,4.9,19.8,0.0,2.0756289325042445
629,2011,9,22,9/22/2011,26.9,8.4,20.6,0.0,2.947523818140503
630,2011,9,23,9/23/2011,21.4,10.4,21.1,0.0,2.2130778824738484
631,2011,9,24,9/24/2011,18.2,2.6,20.5,0.0,2.142660027375761
632,2011,9,25,9/25/2011,21.5,8.7,19.5,0.0,2.153889867599274
633,2011,9,26,9/26/2011,22.4,7.1,20.3,0.0,2.4253853240362
634,2011,9,27,9/27/2011,25.9,10.4,18.5,0.0,2.4571092751705033
635,2011,9,28,9/28/2011,19.2,11.9,3.7,0.8,0.3128578032025578
636,2011,9,29,9/29/2011,15.3,9.9,10.5,25.4,0.6960617382049609
637,2011,9,30,9/30/2011,18.4,5.5,17.2,2.0,1.724639271889344
638,2011,10,1,10/1/2011,12.6,8.6,11.0,0.0,0.5863123199999999
639,2011,10,2,10/2/2011,21.3,6.1,20.2,0.0,2.3279396442877056
640,2011,10,3,10/3/2011,20.3,7.4,21.0,0.0,2.2401436233364325
641,2011,10,4,10/4/2011,21.9,6.9,22.3,5.2,2.6097227012085114
642,2011,10,5,10/5/2011,19.5,10.2,7.6,0.0,0.7101110181841287
643,2011,10,6,10/6/2011,15.7,11.4,3.6,1.6,0.2196151381234554
644,2011,10,7,10/7/2011,20.2,11.8,11.0,0.5,1.011199922316093
645,2011,10,8,10/8/2011,23.5,9.9,17.5,0.0,2.0893663552717605
646,2011,10,9,10/9/2011,20.4,8.8,13.9,0.0,1.4393844420046165
647,2011,10,10,10/10/2011,18.7,5.6,21.6,0.2,2.197223446981968
648,2011,10,11,10/11/2011,20.0,5.0,20.2,0.0,2.224475498567921
649,2011,10,12,10/12/2011,21.9,5.5,25.4,0.0,3.04056431050273
650,2011,10,13,10/13/2011,25.6,7.4,20.6,0.0,2.828687905144486
651,2011,10,14,10/14/2011,27.9,13.9,23.0,0.0,3.1252935667854875
652,2011,10,15,10/15/2011,28.3,15.7,25.3,0.0,3.354106628630278
653,2011,10,16,10/16/2011,21.7,8.8,26.2,0.0,2.9184725267181975
654,2011,10,17,10/17/2011,23.9,4.9,27.2,0.0,3.5825278507868874
655,2011,10,18,10/18/2011,26.7,7.4,26.5,0.0,3.807284317866506
656,2011,10,19,10/19/2011,29.6,10.9,26.5,0.0,4.091752320846483
657,2011,10,20,10/20/2011,31.4,13.4,26.9,0.0,4.30529172820485
658,2011,10,21,10/21/2011,31.5,16.9,22.6,0.0,3.4034718000359647
659,2011,10,22,10/22/2011,32.9,15.2,15.6,0.0,2.5774763733176234
660,2011,10,23,10/23/2011,34.5,17.8,24.4,0.0,4.112396117198203
661,2011,10,24,10/24/2011,32.3,20.1,8.2,0.0,1.182590656347984
662,2011,10,25,10/25/2011,23.0,11.4,26.4,6.6,2.9531735154371295
663,2011,10,26,10/26/2011,25.2,11.4,25.0,0.0,3.1461161556968618
664,2011,10,27,10/27/2011,28.2,9.8,26.6,0.0,3.9402734822715226
665,2011,10,28,10/28/2011,32.6,15.5,20.9,0.0,3.394124766491814
666,2011,10,29,10/29/2011,27.8,17.4,18.9,0.0,2.3107227386685296
667,2011,10,30,10/30/2011,23.0,9.8,27.7,0.0,3.2298387436864244
668,2011,10,31,10/31/2011,26.0,7.0,29.1,1.0,4.082741737881252
669,2011,11,1,11/1/2011,27.9,7.5,29.4,0.0,4.4236297107978455
670,2011,11,2,11/2/2011,25.6,9.4,25.9,0.0,3.453186034457544
671,2011,11,3,11/3/2011,25.4,11.1,28.9,0.0,3.697082395597715
672,2011,11,4,11/4/2011,30.3,8.5,29.0,0.0,4.726690692857541
673,2011,11,5,11/5/2011,34.1,14.1,29.0,0.0,5.0993523071465185
674,2011,11,6,11/6/2011,35.1,22.2,20.2,0.0,3.162422869691329
675,2011,11,7,11/7/2011,32.9,19.5,25.4,9.3,3.839076722327519
676,2011,11,8,11/8/2011,30.1,22.7,10.4,2.2,1.17343616146133
677,2011,11,9,11/9/2011,35.9,18.8,20.0,2.6,3.5040783204336603
678,2011,11,10,11/10/2011,24.2,13.6,30.0,24.8,3.3637851634730676
679,2011,11,11,11/11/2011,27.8,10.4,30.5,0.0,4.40543531372732
680,2011,11,12,11/12/2011,29.9,13.8,30.2,0.0,4.508697223569816
681,2011,11,13,11/13/2011,32.1,15.5,26.0,0.0,4.135316190187903
682,2011,11,14,11/14/2011,31.9,21.1,30.4,0.0,4.153145886051158
683,2011,11,15,11/15/2011,33.8,14.8,30.8,0.0,5.303927901852323
